序号,起点,终点,日期,热度,汽车占比（%）,火车占比（%）,飞机占比（%）,类型
2857, 广州, 武汉, 2017-09-24,18.4,21,65,14,迁入
2858, 成都, 武汉, 2017-09-24,18.1,23,44,33,迁入
2859, 深圳, 武汉, 2017-09-24,17.7,19,67,14,迁入
2860, 鄂州, 武汉, 2017-09-24,15.5,37,63,0,迁入
2861, 成都, 南京, 2017-09-24,28.5,0,44,56,迁入
2862, 北京, 南京, 2017-09-24,21.1,15,71,14,迁入
2863, 重庆, 南京, 2017-09-24,20.7,9,39,52,迁入
2864, 南宁, 南京, 2017-09-24,18.9,0,43,57,迁入
2865, 镇江, 南京, 2017-09-24,18.6,39,61,0,迁入
2866, 广州, 南京, 2017-09-24,18.2,18,16,66,迁入
2867, 深圳, 南京, 2017-09-24,18,14,11,75,迁入
2868, 上海, 南京, 2017-09-24,17.3,23,77,0,迁入
2869, 苏州, 南京, 2017-09-24,16.3,30,70,0,迁入
2870, 兰州, 南京, 2017-09-24,15,0,38,62,迁入
2871, 重庆, 天津, 2017-09-24,23.8,1,40,59,迁入
2872, 北京, 天津, 2017-09-24,22.8,30,70,0,迁入
2873, 福州, 天津, 2017-09-24,17.8,0,50,50,迁入
2874, 上海, 天津, 2017-09-24,16.7,16,45,39,迁入
2875, 廊坊, 天津, 2017-09-24,16.2,57,43,0,迁入
2876, 长沙, 天津, 2017-09-24,15.1,0,47,53,迁入
2877, 唐山, 天津, 2017-09-24,14.7,40,60,0,迁入
2878, 哈尔滨, 天津, 2017-09-24,13.2,14,49,37,迁入
2879, 沧州, 天津, 2017-09-24,13.1,47,53,0,迁入
2880, 武汉, 天津, 2017-09-24,11.4,29,43,28,迁入
2881, 重庆, 北京, 2017-09-25,43.4,1,29,70,迁入
2882, 上海, 北京, 2017-09-25,38.4,15,45,40,迁入
2883, 长沙, 北京, 2017-09-25,31,0,54,46,迁入
2884, 廊坊, 北京, 2017-09-25,29.4,55,45,0,迁入
2885, 武汉, 北京, 2017-09-25,28.7,15,64,21,迁入
2886, 杭州, 北京, 2017-09-25,26.4,11,51,38,迁入
2887, 南京, 北京, 2017-09-25,23,15,75,10,迁入
2888, 保定, 北京, 2017-09-25,22.3,36,64,0,迁入
2889, 天津, 北京, 2017-09-25,21.6,29,71,0,迁入
2890, 南昌, 北京, 2017-09-25,20,0,48,52,迁入
2891, 北京, 杭州, 2017-09-25,26,13,45,42,迁入
2892, 重庆, 杭州, 2017-09-25,20.1,8,35,57,迁入
2893, 嘉兴, 杭州, 2017-09-25,19.4,55,45,0,迁入
2894, 绍兴, 杭州, 2017-09-25,18.5,49,51,0,迁入
2895, 广州, 杭州, 2017-09-25,17,13,24,63,迁入
2896, 贵阳, 杭州, 2017-09-25,16.9,0,26,74,迁入
2897, 上海, 杭州, 2017-09-25,16.5,31,69,0,迁入
2898, 南宁, 杭州, 2017-09-25,16.5,0,41,59,迁入
2899, 深圳, 杭州, 2017-09-25,15.3,12,14,74,迁入
2900, 金华, 杭州, 2017-09-25,13.9,41,59,0,迁入
2901, 佛山, 广州, 2017-09-25,37.5,42,58,0,迁入
2902, 成都, 广州, 2017-09-25,27.8,0,27,73,迁入
2903, 上海, 广州, 2017-09-25,26.1,5,26,69,迁入
2904, 东莞, 广州, 2017-09-25,25.4,56,44,0,迁入
2905, 深圳, 广州, 2017-09-25,23.2,41,59,0,迁入
2906, 西安, 广州, 2017-09-25,19.4,0,43,57,迁入
2907, 郑州, 广州, 2017-09-25,18.9,0,59,41,迁入
2908, 重庆, 广州, 2017-09-25,18.7,25,15,60,迁入
2909, 清远, 广州, 2017-09-25,17.1,53,47,0,迁入
2910, 杭州, 广州, 2017-09-25,17,13,14,73,迁入
2911, 北京, 重庆, 2017-09-25,44.3,0,33,67,迁入
2912, 上海, 重庆, 2017-09-25,37.5,1,35,64,迁入
2913, 天津, 重庆, 2017-09-25,21.9,1,41,58,迁入
2914, 杭州, 重庆, 2017-09-25,21.7,6,30,64,迁入
2915, 成都, 重庆, 2017-09-25,21.2,34,66,0,迁入
2916, 深圳, 重庆, 2017-09-25,20,18,12,70,迁入
2917, 厦门, 重庆, 2017-09-25,19.2,4,52,44,迁入
2918, 南京, 重庆, 2017-09-25,18.8,8,41,51,迁入
2919, 宁波, 重庆, 2017-09-25,17.8,1,46,53,迁入
2920, 苏州, 重庆, 2017-09-25,17.7,5,54,41,迁入
2921, 咸阳, 西安, 2017-09-25,27,43,57,0,迁入
2922, 深圳, 西安, 2017-09-25,21.7,0,37,63,迁入
2923, 广州, 西安, 2017-09-25,20.1,0,43,57,迁入
2924, 上海, 西安, 2017-09-25,19.9,1,45,54,迁入
2925, 北京, 西安, 2017-09-25,19.9,18,59,23,迁入
2926, 渭南, 西安, 2017-09-25,18.6,37,63,0,迁入
2927, 厦门, 西安, 2017-09-25,15.6,0,62,38,迁入
2928, 宝鸡, 西安, 2017-09-25,13.1,31,69,0,迁入
2929, 昆明, 西安, 2017-09-25,12.3,18,16,66,迁入
2930, 福州, 西安, 2017-09-25,12.3,0,43,57,迁入
2931, 东莞, 深圳, 2017-09-25,37.2,69,31,0,迁入
2932, 成都, 深圳, 2017-09-25,31.4,0,25,75,迁入
2933, 上海, 深圳, 2017-09-25,31,2,21,77,迁入
2934, 惠州, 深圳, 2017-09-25,25.3,61,39,0,迁入
2935, 广州, 深圳, 2017-09-25,22.8,42,58,0,迁入
2936, 西安, 深圳, 2017-09-25,20.5,0,41,59,迁入
2937, 重庆, 深圳, 2017-09-25,19.7,21,13,66,迁入
2938, 郑州, 深圳, 2017-09-25,18,0,39,61,迁入
2939, 昆明, 深圳, 2017-09-25,16.1,14,19,67,迁入
2940, 咸阳, 深圳, 2017-09-25,15.9,0,17,83,迁入
2941, 深圳, 成都, 2017-09-25,30.3,0,21,79,迁入
2942, 广州, 成都, 2017-09-25,29,0,30,70,迁入
2943, 南京, 成都, 2017-09-25,23.9,0,47,53,迁入
2944, 重庆, 成都, 2017-09-25,20.2,37,63,0,迁入
2945, 德阳, 成都, 2017-09-25,19.6,49,51,0,迁入
2946, 拉萨, 成都, 2017-09-25,19.2,0,26,74,迁入
2947, 三亚, 成都, 2017-09-25,18.9,0,17,83,迁入
2948, 济南, 成都, 2017-09-25,18.4,0,37,63,迁入
2949, 眉山, 成都, 2017-09-25,17.6,59,41,0,迁入
2950, 资阳, 成都, 2017-09-25,16.5,51,49,0,迁入
2951, 北京, 哈尔滨, 2017-09-25,20,11,51,38,迁入
2952, 绥化, 哈尔滨, 2017-09-25,13.6,43,57,0,迁入
2953, 济南, 哈尔滨, 2017-09-25,13.2,0,39,61,迁入
2954, 天津, 哈尔滨, 2017-09-25,13,10,49,41,迁入
2955, 石家庄, 哈尔滨, 2017-09-25,10.8,0,32,68,迁入
2956, 沈阳, 哈尔滨, 2017-09-25,10.7,16,84,0,迁入
2957, 太原, 哈尔滨, 2017-09-25,10.1,0,36,64,迁入
2958, 青岛, 哈尔滨, 2017-09-25,9.9,18,40,42,迁入
2959, 齐齐哈尔, 哈尔滨, 2017-09-25,9.9,25,75,0,迁入
2960, 大庆, 哈尔滨, 2017-09-25,9.7,37,63,0,迁入
2961, 北京, 上海, 2017-09-25,38.6,14,45,41,迁入
2962, 重庆, 上海, 2017-09-25,34.1,0,34,66,迁入
2963, 苏州, 上海, 2017-09-25,30.7,62,38,0,迁入
2964, 深圳, 上海, 2017-09-25,29.9,2,22,76,迁入
2965, 广州, 上海, 2017-09-25,28.5,6,26,68,迁入
2966, 长春, 上海, 2017-09-25,20.9,0,22,78,迁入
2967, 杭州, 上海, 2017-09-25,17.6,32,68,0,迁入
2968, 西安, 上海, 2017-09-25,17.2,2,47,51,迁入
2969, 南京, 上海, 2017-09-25,16.4,21,78,1,迁入
2970, 天津, 上海, 2017-09-25,15.9,19,41,40,迁入
2971, 北京, 武汉, 2017-09-25,28.2,14,67,19,迁入
2972, 昆明, 武汉, 2017-09-25,21.9,0,38,62,迁入
2973, 沈阳, 武汉, 2017-09-25,21.3,0,46,54,迁入
2974, 三亚, 武汉, 2017-09-25,21.2,0,21,79,迁入
2975, 广州, 武汉, 2017-09-25,18.2,16,71,13,迁入
2976, 成都, 武汉, 2017-09-25,17.9,20,45,35,迁入
2977, 深圳, 武汉, 2017-09-25,17.7,17,72,11,迁入
2978, 孝感, 武汉, 2017-09-25,17.4,46,54,0,迁入
2979, 黄冈, 武汉, 2017-09-25,15.8,47,53,0,迁入
2980, 上海, 武汉, 2017-09-25,14.8,17,61,22,迁入
2981, 成都, 南京, 2017-09-25,29.2,0,37,63,迁入
2982, 北京, 南京, 2017-09-25,22.2,16,68,16,迁入
2983, 重庆, 南京, 2017-09-25,21.1,7,34,59,迁入
2984, 长春, 南京, 2017-09-25,18.2,0,20,80,迁入
2985, 广州, 南京, 2017-09-25,17.4,15,15,70,迁入
2986, 深圳, 南京, 2017-09-25,16.5,14,14,72,迁入
2987, 上海, 南京, 2017-09-25,16.3,22,77,1,迁入
2988, 镇江, 南京, 2017-09-25,15.2,38,62,0,迁入
2989, 南宁, 南京, 2017-09-25,15,0,41,59,迁入
2990, 兰州, 南京, 2017-09-25,14.8,0,28,72,迁入
2991, 重庆, 天津, 2017-09-25,25.5,0,38,62,迁入
2992, 北京, 天津, 2017-09-25,20.7,32,68,0,迁入
2993, 上海, 天津, 2017-09-25,16.8,20,42,38,迁入
2994, 福州, 天津, 2017-09-25,14.3,0,53,47,迁入
2995, 廊坊, 天津, 2017-09-25,14.3,60,40,0,迁入
2996, 长沙, 天津, 2017-09-25,14.1,0,41,59,迁入
2997, 唐山, 天津, 2017-09-25,13.3,39,61,0,迁入
2998, 哈尔滨, 天津, 2017-09-25,12.6,13,49,38,迁入
2999, 沧州, 天津, 2017-09-25,12.3,47,53,0,迁入
3000, 武汉, 天津, 2017-09-25,11.1,32,45,23,迁入
3001, 重庆, 北京, 2017-09-26,43.6,1,30,69,迁入
3002, 上海, 北京, 2017-09-26,40.8,13,39,48,迁入
3003, 长沙, 北京, 2017-09-26,29.1,0,47,53,迁入
3004, 武汉, 北京, 2017-09-26,27.1,14,65,21,迁入
3005, 杭州, 北京, 2017-09-26,27,13,45,42,迁入
3006, 廊坊, 北京, 2017-09-26,26.9,56,44,0,迁入
3007, 南京, 北京, 2017-09-26,21.6,17,72,11,迁入
3008, 南昌, 北京, 2017-09-26,19.6,0,46,54,迁入
3009, 天津, 北京, 2017-09-26,19.4,31,69,0,迁入
3010, 保定, 北京, 2017-09-26,19.3,38,62,0,迁入
3011, 北京, 杭州, 2017-09-26,26.6,12,45,43,迁入
3012, 重庆, 杭州, 2017-09-26,18.8,6,34,60,迁入
3013, 嘉兴, 杭州, 2017-09-26,18.6,54,46,0,迁入
3014, 绍兴, 杭州, 2017-09-26,17.6,49,51,0,迁入
3015, 上海, 杭州, 2017-09-26,16.8,30,70,0,迁入
3016, 南宁, 杭州, 2017-09-26,16.8,0,38,62,迁入
3017, 广州, 杭州, 2017-09-26,16.6,10,15,75,迁入
3018, 深圳, 杭州, 2017-09-26,16.1,10,18,72,迁入
3019, 贵阳, 杭州, 2017-09-26,14.9,0,22,78,迁入
3020, 金华, 杭州, 2017-09-26,13.7,41,59,0,迁入
3021, 佛山, 广州, 2017-09-26,36.5,42,58,0,迁入
3022, 上海, 广州, 2017-09-26,34.5,6,22,72,迁入
3023, 成都, 广州, 2017-09-26,27.1,0,25,75,迁入
3024, 东莞, 广州, 2017-09-26,25.3,55,45,0,迁入
3025, 深圳, 广州, 2017-09-26,22.8,40,60,0,迁入
3026, 西安, 广州, 2017-09-26,18.9,0,42,58,迁入
3027, 郑州, 广州, 2017-09-26,18.6,0,57,43,迁入
3028, 武汉, 广州, 2017-09-26,16.3,17,67,16,迁入
3029, 重庆, 广州, 2017-09-26,16.3,28,16,56,迁入
3030, 杭州, 广州, 2017-09-26,15.8,11,17,72,迁入
3031, 上海, 重庆, 2017-09-26,47.6,0,36,64,迁入
3032, 北京, 重庆, 2017-09-26,44.5,0,36,64,迁入
3033, 苏州, 重庆, 2017-09-26,21.5,2,61,37,迁入
3034, 天津, 重庆, 2017-09-26,21.4,1,42,57,迁入
3035, 杭州, 重庆, 2017-09-26,21.3,6,35,59,迁入
3036, 成都, 重庆, 2017-09-26,20.5,34,66,0,迁入
3037, 宁波, 重庆, 2017-09-26,20,1,48,51,迁入
3038, 深圳, 重庆, 2017-09-26,19.8,22,15,63,迁入
3039, 南京, 重庆, 2017-09-26,19.4,8,45,47,迁入
3040, 拉萨, 重庆, 2017-09-26,19.2,0,24,76,迁入
3041, 咸阳, 西安, 2017-09-26,25,43,57,0,迁入
3042, 上海, 西安, 2017-09-26,23.8,1,39,60,迁入
3043, 深圳, 西安, 2017-09-26,22.8,0,46,54,迁入
3044, 广州, 西安, 2017-09-26,20.3,0,44,56,迁入
3045, 北京, 西安, 2017-09-26,19.7,21,54,25,迁入
3046, 渭南, 西安, 2017-09-26,17,38,62,0,迁入
3047, 厦门, 西安, 2017-09-26,16.2,0,57,43,迁入
3048, 杭州, 西安, 2017-09-26,13.1,15,17,68,迁入
3049, 宝鸡, 西安, 2017-09-26,12.6,32,68,0,迁入
3050, 延安, 西安, 2017-09-26,11.8,32,68,0,迁入
3051, 东莞, 深圳, 2017-09-26,36.1,69,31,0,迁入
3052, 上海, 深圳, 2017-09-26,33,3,22,75,迁入
3053, 成都, 深圳, 2017-09-26,30.2,0,27,73,迁入
3054, 惠州, 深圳, 2017-09-26,23.8,62,38,0,迁入
3055, 广州, 深圳, 2017-09-26,21.8,43,57,0,迁入
3056, 西安, 深圳, 2017-09-26,21.4,0,40,60,迁入
3057, 重庆, 深圳, 2017-09-26,20.4,22,13,65,迁入
3058, 郑州, 深圳, 2017-09-26,18.5,0,42,58,迁入
3059, 杭州, 深圳, 2017-09-26,17.2,11,15,74,迁入
3060, 咸阳, 深圳, 2017-09-26,16.9,0,15,85,迁入
3061, 深圳, 成都, 2017-09-26,30.6,0,25,75,迁入
3062, 广州, 成都, 2017-09-26,28.1,0,29,71,迁入
3063, 南京, 成都, 2017-09-26,24.9,0,49,51,迁入
3064, 重庆, 成都, 2017-09-26,19.9,35,65,0,迁入
3065, 德阳, 成都, 2017-09-26,18.1,50,50,0,迁入
3066, 三亚, 成都, 2017-09-26,17.8,0,25,75,迁入
3067, 武汉, 成都, 2017-09-26,17.1,23,41,36,迁入
3068, 合肥, 成都, 2017-09-26,17,0,49,51,迁入
3069, 济南, 成都, 2017-09-26,17,0,41,59,迁入
3070, 拉萨, 成都, 2017-09-26,16.7,1,27,72,迁入
3071, 北京, 哈尔滨, 2017-09-26,22,11,52,37,迁入
3072, 济南, 哈尔滨, 2017-09-26,14.2,0,34,66,迁入
3073, 绥化, 哈尔滨, 2017-09-26,13,44,56,0,迁入
3074, 天津, 哈尔滨, 2017-09-26,12.8,11,56,33,迁入
3075, 石家庄, 哈尔滨, 2017-09-26,12.3,0,32,68,迁入
3076, 青岛, 哈尔滨, 2017-09-26,12.2,18,29,53,迁入
3077, 沈阳, 哈尔滨, 2017-09-26,10.7,17,83,0,迁入
3078, 齐齐哈尔, 哈尔滨, 2017-09-26,10.1,25,75,0,迁入
3079, 长春, 哈尔滨, 2017-09-26,9.8,33,67,0,迁入
3080, 大庆, 哈尔滨, 2017-09-26,9.4,37,63,0,迁入
3081, 重庆, 上海, 2017-09-26,45.5,1,31,68,迁入
3082, 北京, 上海, 2017-09-26,42.2,15,41,44,迁入
3083, 深圳, 上海, 2017-09-26,34.3,3,22,75,迁入
3084, 广州, 上海, 2017-09-26,31,5,23,72,迁入
3085, 苏州, 上海, 2017-09-26,29.4,63,37,0,迁入
3086, 长春, 上海, 2017-09-26,23.4,0,21,79,迁入
3087, 西安, 上海, 2017-09-26,21,1,47,52,迁入
3088, 沈阳, 上海, 2017-09-26,19.3,13,16,71,迁入
3089, 香港, 上海, 2017-09-26,19.1,0,36,64,迁入
3090, 咸阳, 上海, 2017-09-26,17.3,0,16,84,迁入
3091, 北京, 武汉, 2017-09-26,29,13,70,17,迁入
3092, 沈阳, 武汉, 2017-09-26,23.6,0,54,46,迁入
3093, 昆明, 武汉, 2017-09-26,22.1,0,44,56,迁入
3094, 深圳, 武汉, 2017-09-26,20.9,15,72,13,迁入
3095, 三亚, 武汉, 2017-09-26,20.2,0,24,76,迁入
3096, 广州, 武汉, 2017-09-26,20.2,16,70,14,迁入
3097, 成都, 武汉, 2017-09-26,18.5,16,51,33,迁入
3098, 上海, 武汉, 2017-09-26,16.3,18,56,26,迁入
3099, 孝感, 武汉, 2017-09-26,16.2,47,53,0,迁入
3100, 黄冈, 武汉, 2017-09-26,14.9,48,52,0,迁入
3101, 成都, 南京, 2017-09-26,27.2,0,43,57,迁入
3102, 北京, 南京, 2017-09-26,22.4,16,70,14,迁入
3103, 重庆, 南京, 2017-09-26,20.4,9,33,58,迁入
3104, 长春, 南京, 2017-09-26,19.1,0,22,78,迁入
3105, 深圳, 南京, 2017-09-26,17,13,12,75,迁入
3106, 广州, 南京, 2017-09-26,16.8,15,16,69,迁入
3107, 南宁, 南京, 2017-09-26,16.6,0,43,57,迁入
3108, 上海, 南京, 2017-09-26,16.5,22,78,0,迁入
3109, 贵阳, 南京, 2017-09-26,15.8,0,19,81,迁入
3110, 镇江, 南京, 2017-09-26,15.3,39,61,0,迁入
3111, 重庆, 天津, 2017-09-26,25.8,1,38,61,迁入
3112, 北京, 天津, 2017-09-26,20,31,69,0,迁入
3113, 福州, 天津, 2017-09-26,18.4,0,41,59,迁入
3114, 上海, 天津, 2017-09-26,17.1,19,43,38,迁入
3115, 长沙, 天津, 2017-09-26,14.5,0,42,58,迁入
3116, 廊坊, 天津, 2017-09-26,13.9,61,39,0,迁入
3117, 唐山, 天津, 2017-09-26,12.6,40,60,0,迁入
3118, 哈尔滨, 天津, 2017-09-26,12.6,7,51,42,迁入
3119, 沧州, 天津, 2017-09-26,11.9,48,52,0,迁入
3120, 武汉, 天津, 2017-09-26,11.6,33,34,33,迁入
3121, 重庆, 北京, 2017-09-27,41.7,2,31,67,迁入
3122, 上海, 北京, 2017-09-27,40.6,15,38,47,迁入
3123, 长沙, 北京, 2017-09-27,31.5,0,50,50,迁入
3124, 杭州, 北京, 2017-09-27,28.1,13,42,45,迁入
3125, 廊坊, 北京, 2017-09-27,27.5,55,45,0,迁入
3126, 武汉, 北京, 2017-09-27,26.3,14,63,23,迁入
3127, 南京, 北京, 2017-09-27,21.5,19,69,12,迁入
3128, 南昌, 北京, 2017-09-27,21.5,0,38,62,迁入
3129, 保定, 北京, 2017-09-27,20.2,37,63,0,迁入
3130, 天津, 北京, 2017-09-27,19.5,30,70,0,迁入
3131, 北京, 杭州, 2017-09-27,27,14,46,40,迁入
3132, 重庆, 杭州, 2017-09-27,20.6,6,32,62,迁入
3133, 嘉兴, 杭州, 2017-09-27,19,54,46,0,迁入
3134, 广州, 杭州, 2017-09-27,18.4,12,16,72,迁入
3135, 绍兴, 杭州, 2017-09-27,18.1,49,51,0,迁入
3136, 南宁, 杭州, 2017-09-27,18,0,38,62,迁入
3137, 贵阳, 杭州, 2017-09-27,17.1,0,24,76,迁入
3138, 上海, 杭州, 2017-09-27,17,29,71,0,迁入
3139, 深圳, 杭州, 2017-09-27,16,14,18,68,迁入
3140, 金华, 杭州, 2017-09-27,14.1,41,59,0,迁入
3141, 佛山, 广州, 2017-09-27,36.9,42,58,0,迁入
3142, 上海, 广州, 2017-09-27,33.9,5,23,72,迁入
3143, 成都, 广州, 2017-09-27,26.8,0,23,77,迁入
3144, 东莞, 广州, 2017-09-27,25.9,54,46,0,迁入
3145, 深圳, 广州, 2017-09-27,23.4,39,61,0,迁入
3146, 郑州, 广州, 2017-09-27,19.6,0,61,39,迁入
3147, 杭州, 广州, 2017-09-27,18.4,11,15,74,迁入
3148, 西安, 广州, 2017-09-27,18,0,42,58,迁入
3149, 重庆, 广州, 2017-09-27,17.6,25,15,60,迁入
3150, 昆明, 广州, 2017-09-27,16.2,17,24,59,迁入
3151, 上海, 重庆, 2017-09-27,49,0,41,59,迁入
3152, 北京, 重庆, 2017-09-27,46.1,0,33,67,迁入
3153, 天津, 重庆, 2017-09-27,25.1,1,31,68,迁入
3154, 杭州, 重庆, 2017-09-27,24.9,5,37,58,迁入
3155, 成都, 重庆, 2017-09-27,21.9,34,66,0,迁入
3156, 苏州, 重庆, 2017-09-27,21.9,4,61,35,迁入
3157, 深圳, 重庆, 2017-09-27,21.5,18,16,66,迁入
3158, 南京, 重庆, 2017-09-27,21.1,8,43,49,迁入
3159, 宁波, 重庆, 2017-09-27,19.7,1,49,50,迁入
3160, 厦门, 重庆, 2017-09-27,18.5,3,50,47,迁入
3161, 咸阳, 西安, 2017-09-27,26.2,42,58,0,迁入
3162, 深圳, 西安, 2017-09-27,25.5,0,39,61,迁入
3163, 上海, 西安, 2017-09-27,24,2,47,51,迁入
3164, 北京, 西安, 2017-09-27,21,20,54,26,迁入
3165, 广州, 西安, 2017-09-27,20.4,0,41,59,迁入
3166, 厦门, 西安, 2017-09-27,18.1,0,60,40,迁入
3167, 渭南, 西安, 2017-09-27,17.6,38,62,0,迁入
3168, 杭州, 西安, 2017-09-27,14.8,19,20,61,迁入
3169, 福州, 西安, 2017-09-27,13.5,0,47,53,迁入
3170, 宝鸡, 西安, 2017-09-27,13.4,31,69,0,迁入
3171, 东莞, 深圳, 2017-09-27,36,69,31,0,迁入
3172, 上海, 深圳, 2017-09-27,35.2,2,26,72,迁入
3173, 成都, 深圳, 2017-09-27,30.7,0,24,76,迁入
3174, 惠州, 深圳, 2017-09-27,24.1,61,39,0,迁入
3175, 广州, 深圳, 2017-09-27,21.3,43,57,0,迁入
3176, 西安, 深圳, 2017-09-27,20.4,0,38,62,迁入
3177, 郑州, 深圳, 2017-09-27,19.2,0,43,57,迁入
3178, 重庆, 深圳, 2017-09-27,18.6,22,11,67,迁入
3179, 杭州, 深圳, 2017-09-27,17.1,15,14,71,迁入
3180, 咸阳, 深圳, 2017-09-27,16,0,11,89,迁入
3181, 深圳, 成都, 2017-09-27,30.3,0,25,75,迁入
3182, 广州, 成都, 2017-09-27,28.6,0,28,72,迁入
3183, 南京, 成都, 2017-09-27,24.8,0,51,49,迁入
3184, 重庆, 成都, 2017-09-27,20.3,36,64,0,迁入
3185, 德阳, 成都, 2017-09-27,18.6,50,50,0,迁入
3186, 拉萨, 成都, 2017-09-27,18.6,0,25,75,迁入
3187, 济南, 成都, 2017-09-27,17.5,0,33,67,迁入
3188, 眉山, 成都, 2017-09-27,17.4,59,41,0,迁入
3189, 武汉, 成都, 2017-09-27,17.2,20,44,36,迁入
3190, 合肥, 成都, 2017-09-27,16.2,0,61,39,迁入
3191, 北京, 哈尔滨, 2017-09-27,22.6,12,56,32,迁入
3192, 天津, 哈尔滨, 2017-09-27,14.5,10,56,34,迁入
3193, 济南, 哈尔滨, 2017-09-27,14,0,35,65,迁入
3194, 青岛, 哈尔滨, 2017-09-27,13.1,12,31,57,迁入
3195, 绥化, 哈尔滨, 2017-09-27,13,46,54,0,迁入
3196, 石家庄, 哈尔滨, 2017-09-27,11.6,0,40,60,迁入
3197, 沈阳, 哈尔滨, 2017-09-27,10.8,14,86,0,迁入
3198, 齐齐哈尔, 哈尔滨, 2017-09-27,10.2,27,73,0,迁入
3199, 太原, 哈尔滨, 2017-09-27,9.9,0,39,61,迁入
3200, 大庆, 哈尔滨, 2017-09-27,9.7,36,64,0,迁入
3201, 北京, 上海, 2017-09-27,40.4,16,40,44,迁入
3202, 重庆, 上海, 2017-09-27,40.2,0,32,68,迁入
3203, 深圳, 上海, 2017-09-27,34.5,3,28,69,迁入
3204, 广州, 上海, 2017-09-27,31.9,7,27,66,迁入
3205, 苏州, 上海, 2017-09-27,29.8,64,36,0,迁入
3206, 长春, 上海, 2017-09-27,23.5,0,27,73,迁入
3207, 西安, 上海, 2017-09-27,22.5,0,43,57,迁入
3208, 沈阳, 上海, 2017-09-27,19.4,13,15,72,迁入
3209, 杭州, 上海, 2017-09-27,16.9,32,68,0,迁入
3210, 香港, 上海, 2017-09-27,16.4,0,41,59,迁入
3211, 北京, 武汉, 2017-09-27,30.5,12,69,19,迁入
3212, 昆明, 武汉, 2017-09-27,22.1,0,37,63,迁入
3213, 深圳, 武汉, 2017-09-27,21.8,15,77,8,迁入
3214, 沈阳, 武汉, 2017-09-27,21.2,0,50,50,迁入
3215, 广州, 武汉, 2017-09-27,20.8,14,76,10,迁入
3216, 成都, 武汉, 2017-09-27,18.1,20,47,33,迁入
3217, 三亚, 武汉, 2017-09-27,18,0,22,78,迁入
3218, 上海, 武汉, 2017-09-27,17.9,17,63,20,迁入
3219, 孝感, 武汉, 2017-09-27,16.9,48,52,0,迁入
3220, 黄冈, 武汉, 2017-09-27,15.8,47,53,0,迁入
3221, 成都, 南京, 2017-09-27,27,0,42,58,迁入
3222, 北京, 南京, 2017-09-27,22.8,13,73,14,迁入
3223, 重庆, 南京, 2017-09-27,19.1,10,41,49,迁入
3224, 广州, 南京, 2017-09-27,17.8,16,17,67,迁入
3225, 长春, 南京, 2017-09-27,17.8,0,19,81,迁入
3226, 上海, 南京, 2017-09-27,17.5,22,78,0,迁入
3227, 深圳, 南京, 2017-09-27,17.3,18,16,66,迁入
3228, 南宁, 南京, 2017-09-27,16.9,0,45,55,迁入
3229, 镇江, 南京, 2017-09-27,15.4,38,62,0,迁入
3230, 苏州, 南京, 2017-09-27,14.7,31,69,0,迁入
3231, 重庆, 天津, 2017-09-27,25.4,0,37,63,迁入
3232, 北京, 天津, 2017-09-27,20.2,30,70,0,迁入
3233, 上海, 天津, 2017-09-27,17.7,19,42,39,迁入
3234, 长沙, 天津, 2017-09-27,16.7,0,41,59,迁入
3235, 福州, 天津, 2017-09-27,16.2,0,49,51,迁入
3236, 廊坊, 天津, 2017-09-27,14.1,61,39,0,迁入
3237, 哈尔滨, 天津, 2017-09-27,13.9,12,43,45,迁入
3238, 唐山, 天津, 2017-09-27,13.1,40,60,0,迁入
3239, 沧州, 天津, 2017-09-27,12.4,48,52,0,迁入
3240, 杭州, 天津, 2017-09-27,11.4,9,41,50,迁入
3241, 上海, 北京, 2017-09-28,38.1,16,40,44,迁入
3242, 重庆, 北京, 2017-09-28,38.1,0,32,68,迁入
3243, 长沙, 北京, 2017-09-28,29.5,0,53,47,迁入
3244, 廊坊, 北京, 2017-09-28,27.5,54,46,0,迁入
3245, 武汉, 北京, 2017-09-28,25.7,15,63,22,迁入
3246, 杭州, 北京, 2017-09-28,24.4,11,46,43,迁入
3247, 保定, 北京, 2017-09-28,20,37,63,0,迁入
3248, 天津, 北京, 2017-09-28,20,30,70,0,迁入
3249, 南昌, 北京, 2017-09-28,19.8,0,43,57,迁入
3250, 西安, 北京, 2017-09-28,18.3,19,57,24,迁入
3251, 北京, 杭州, 2017-09-28,27.8,12,49,39,迁入
3252, 重庆, 杭州, 2017-09-28,20.2,5,37,58,迁入
3253, 嘉兴, 杭州, 2017-09-28,18.8,52,48,0,迁入
3254, 绍兴, 杭州, 2017-09-28,18.3,48,52,0,迁入
3255, 南宁, 杭州, 2017-09-28,17.7,0,34,66,迁入
3256, 上海, 杭州, 2017-09-28,17.4,28,72,0,迁入
3257, 深圳, 杭州, 2017-09-28,17.2,11,24,65,迁入
3258, 广州, 杭州, 2017-09-28,17.1,12,18,70,迁入
3259, 贵阳, 杭州, 2017-09-28,16.3,0,29,71,迁入
3260, 宁波, 杭州, 2017-09-28,14.6,35,65,0,迁入
3261, 佛山, 广州, 2017-09-28,37.4,42,58,0,迁入
3262, 上海, 广州, 2017-09-28,33.3,4,23,73,迁入
3263, 成都, 广州, 2017-09-28,27.3,0,24,76,迁入
3264, 东莞, 广州, 2017-09-28,26.9,54,46,0,迁入
