序号,起点,终点,日期,热度,汽车占比（%）,火车占比（%）,飞机占比（%）,类型
421, 成都, 深圳, 2017-09-04,32.5,0,23,77,迁出
422, 成都, 南京, 2017-09-04,29.3,0,45,55,迁出
423, 成都, 广州, 2017-09-04,27,0,22,78,迁出
424, 成都, 三亚, 2017-09-04,23.7,0,18,82,迁出
425, 成都, 重庆, 2017-09-04,22.9,31,69,0,迁出
426, 成都, 济南, 2017-09-04,20.7,0,31,69,迁出
427, 成都, 德阳, 2017-09-04,19.8,48,52,0,迁出
428, 成都, 武汉, 2017-09-04,19.2,15,59,26,迁出
429, 成都, 合肥, 2017-09-04,19.2,0,49,51,迁出
430, 成都, 拉萨, 2017-09-04,19,0,21,79,迁出
431, 哈尔滨, 北京, 2017-09-04,23.1,9,58,33,迁出
432, 哈尔滨, 天津, 2017-09-04,15.6,8,66,26,迁出
433, 哈尔滨, 绥化, 2017-09-04,14.5,42,58,0,迁出
434, 哈尔滨, 济南, 2017-09-04,14.4,0,29,71,迁出
435, 哈尔滨, 青岛, 2017-09-04,12,10,30,60,迁出
436, 哈尔滨, 齐齐哈尔, 2017-09-04,11.5,23,77,0,迁出
437, 哈尔滨, 石家庄, 2017-09-04,11.3,0,39,61,迁出
438, 哈尔滨, 沈阳, 2017-09-04,10.9,13,87,0,迁出
439, 哈尔滨, 长春, 2017-09-04,10.7,27,73,0,迁出
440, 哈尔滨, 秦皇岛, 2017-09-04,10.6,7,92,1,迁出
441, 上海, 重庆, 2017-09-04,42.9,0,34,66,迁出
442, 上海, 北京, 2017-09-04,41.1,15,40,45,迁出
443, 上海, 深圳, 2017-09-04,35.5,3,23,74,迁出
444, 上海, 苏州, 2017-09-04,32.7,63,37,0,迁出
445, 上海, 广州, 2017-09-04,30.6,4,24,72,迁出
446, 上海, 长春, 2017-09-04,24.6,0,25,75,迁出
447, 上海, 西安, 2017-09-04,21.5,1,39,60,迁出
448, 上海, 沈阳, 2017-09-04,18.5,12,16,72,迁出
449, 上海, 杭州, 2017-09-04,18.1,30,70,0,迁出
450, 上海, 香港, 2017-09-04,17.3,0,27,73,迁出
451, 武汉, 北京, 2017-09-04,30.9,9,73,18,迁出
452, 武汉, 昆明, 2017-09-04,19.1,0,39,61,迁出
453, 武汉, 孝感, 2017-09-04,19,44,56,0,迁出
454, 武汉, 沈阳, 2017-09-04,18.9,0,38,62,迁出
455, 武汉, 广州, 2017-09-04,18.4,14,75,11,迁出
456, 武汉, 黄冈, 2017-09-04,18.2,42,58,0,迁出
457, 武汉, 深圳, 2017-09-04,17.4,17,70,13,迁出
458, 武汉, 成都, 2017-09-04,17.3,16,51,33,迁出
459, 武汉, 上海, 2017-09-04,16.3,17,60,23,迁出
460, 武汉, 三亚, 2017-09-04,15.6,0,26,74,迁出
461, 南京, 成都, 2017-09-04,25.2,0,48,52,迁出
462, 南京, 北京, 2017-09-04,22.2,15,73,12,迁出
463, 南京, 重庆, 2017-09-04,20,6,45,49,迁出
464, 南京, 上海, 2017-09-04,18.2,19,80,1,迁出
465, 南京, 深圳, 2017-09-04,17.2,15,10,75,迁出
466, 南京, 镇江, 2017-09-04,16.8,38,62,0,迁出
467, 南京, 长春, 2017-09-04,16.7,0,32,68,迁出
468, 南京, 贵阳, 2017-09-04,16.4,0,32,68,迁出
469, 南京, 南宁, 2017-09-04,16,0,39,61,迁出
470, 南京, 兰州, 2017-09-04,15.6,0,32,68,迁出
471, 天津, 北京, 2017-09-04,22.5,28,72,0,迁出
472, 天津, 重庆, 2017-09-04,22.5,0,32,68,迁出
473, 天津, 上海, 2017-09-04,16.6,16,49,35,迁出
474, 天津, 福州, 2017-09-04,15.9,0,42,58,迁出
475, 天津, 长沙, 2017-09-04,15.9,0,32,68,迁出
476, 天津, 哈尔滨, 2017-09-04,15,8,57,35,迁出
477, 天津, 廊坊, 2017-09-04,14.6,59,41,0,迁出
478, 天津, 唐山, 2017-09-04,13.9,37,63,0,迁出
479, 天津, 沧州, 2017-09-04,13.7,44,56,0,迁出
480, 天津, 武汉, 2017-09-04,12.5,18,51,31,迁出
481, 北京, 重庆, 2017-09-05,42.8,0,31,69,迁出
482, 北京, 上海, 2017-09-05,40.9,16,43,41,迁出
483, 北京, 长沙, 2017-09-05,31,0,55,45,迁出
484, 北京, 廊坊, 2017-09-05,30.4,53,47,0,迁出
485, 北京, 武汉, 2017-09-05,27.8,11,70,19,迁出
486, 北京, 杭州, 2017-09-05,27.3,14,47,39,迁出
487, 北京, 保定, 2017-09-05,22,35,65,0,迁出
488, 北京, 天津, 2017-09-05,20.8,28,72,0,迁出
489, 北京, 南京, 2017-09-05,20.6,14,71,15,迁出
490, 北京, 哈尔滨, 2017-09-05,20.1,10,52,38,迁出
491, 杭州, 北京, 2017-09-05,26.9,12,46,42,迁出
492, 杭州, 重庆, 2017-09-05,22,5,38,57,迁出
493, 杭州, 嘉兴, 2017-09-05,20,56,44,0,迁出
494, 杭州, 南宁, 2017-09-05,19.3,0,41,59,迁出
495, 杭州, 贵阳, 2017-09-05,18.6,0,26,74,迁出
496, 杭州, 上海, 2017-09-05,18.2,30,70,0,迁出
497, 杭州, 绍兴, 2017-09-05,18.1,47,53,0,迁出
498, 杭州, 广州, 2017-09-05,18.1,10,19,71,迁出
499, 杭州, 深圳, 2017-09-05,17.1,10,16,74,迁出
500, 杭州, 宁波, 2017-09-05,14.2,35,65,0,迁出
501, 广州, 佛山, 2017-09-05,38.2,41,59,0,迁出
502, 广州, 上海, 2017-09-05,33.7,5,25,70,迁出
503, 广州, 成都, 2017-09-05,27.3,0,23,77,迁出
504, 广州, 东莞, 2017-09-05,25.4,56,44,0,迁出
505, 广州, 深圳, 2017-09-05,23.9,41,59,0,迁出
506, 广州, 郑州, 2017-09-05,20.6,0,64,36,迁出
507, 广州, 西安, 2017-09-05,20.1,0,39,61,迁出
508, 广州, 杭州, 2017-09-05,19.4,13,17,70,迁出
509, 广州, 武汉, 2017-09-05,17.9,15,73,12,迁出
510, 广州, 昆明, 2017-09-05,17.5,16,24,60,迁出
511, 重庆, 北京, 2017-09-05,46.1,0,27,73,迁出
512, 重庆, 上海, 2017-09-05,43.9,0,33,67,迁出
513, 重庆, 天津, 2017-09-05,27.6,0,28,72,迁出
514, 重庆, 杭州, 2017-09-05,23.3,4,37,59,迁出
515, 重庆, 苏州, 2017-09-05,22.7,2,54,44,迁出
516, 重庆, 成都, 2017-09-05,22.5,33,67,0,迁出
517, 重庆, 拉萨, 2017-09-05,22.3,0,19,81,迁出
518, 重庆, 南京, 2017-09-05,21.3,5,43,52,迁出
519, 重庆, 深圳, 2017-09-05,20.8,19,11,70,迁出
520, 重庆, 青岛, 2017-09-05,20.1,0,38,62,迁出
521, 西安, 咸阳, 2017-09-05,27.1,39,61,0,迁出
522, 西安, 上海, 2017-09-05,23.5,0,44,56,迁出
523, 西安, 深圳, 2017-09-05,23.1,0,36,64,迁出
524, 西安, 北京, 2017-09-05,19.6,16,59,25,迁出
525, 西安, 渭南, 2017-09-05,19.1,35,65,0,迁出
526, 西安, 广州, 2017-09-05,18.2,0,46,54,迁出
527, 西安, 杭州, 2017-09-05,14.3,16,30,54,迁出
528, 西安, 宝鸡, 2017-09-05,13.9,28,72,0,迁出
529, 西安, 福州, 2017-09-05,13.6,0,31,69,迁出
530, 西安, 延安, 2017-09-05,12.9,30,70,0,迁出
531, 深圳, 东莞, 2017-09-05,36.6,69,31,0,迁出
532, 深圳, 上海, 2017-09-05,34.2,2,22,76,迁出
533, 深圳, 成都, 2017-09-05,31.4,0,19,81,迁出
534, 深圳, 惠州, 2017-09-05,24.9,60,40,0,迁出
535, 深圳, 广州, 2017-09-05,22.3,41,59,0,迁出
536, 深圳, 西安, 2017-09-05,21.8,0,32,68,迁出
537, 深圳, 郑州, 2017-09-05,20.8,0,38,62,迁出
538, 深圳, 重庆, 2017-09-05,18.7,18,13,69,迁出
539, 深圳, 昆明, 2017-09-05,17.4,12,17,71,迁出
540, 深圳, 南京, 2017-09-05,17,12,15,73,迁出
541, 成都, 深圳, 2017-09-05,33.6,0,24,76,迁出
542, 成都, 南京, 2017-09-05,27.6,0,48,52,迁出
543, 成都, 广州, 2017-09-05,26.8,0,23,77,迁出
544, 成都, 三亚, 2017-09-05,24.6,0,23,77,迁出
545, 成都, 重庆, 2017-09-05,22,32,68,0,迁出
546, 成都, 济南, 2017-09-05,21,0,31,69,迁出
547, 成都, 德阳, 2017-09-05,19.2,47,53,0,迁出
548, 成都, 武汉, 2017-09-05,18.9,14,53,33,迁出
549, 成都, 眉山, 2017-09-05,18,56,44,0,迁出
550, 成都, 合肥, 2017-09-05,17.9,0,52,48,迁出
551, 哈尔滨, 北京, 2017-09-05,22.3,10,57,33,迁出
552, 哈尔滨, 天津, 2017-09-05,15.7,7,58,35,迁出
553, 哈尔滨, 济南, 2017-09-05,14.9,0,32,68,迁出
554, 哈尔滨, 绥化, 2017-09-05,14.1,42,58,0,迁出
555, 哈尔滨, 青岛, 2017-09-05,14.1,7,34,59,迁出
556, 哈尔滨, 太原, 2017-09-05,11.9,0,36,64,迁出
557, 哈尔滨, 石家庄, 2017-09-05,11.7,0,35,65,迁出
558, 哈尔滨, 秦皇岛, 2017-09-05,11.3,5,94,1,迁出
559, 哈尔滨, 齐齐哈尔, 2017-09-05,10.9,22,78,0,迁出
560, 哈尔滨, 沈阳, 2017-09-05,10.5,14,86,0,迁出
561, 上海, 重庆, 2017-09-05,42.9,0,36,64,迁出
562, 上海, 北京, 2017-09-05,42.1,16,39,45,迁出
563, 上海, 深圳, 2017-09-05,36,3,27,70,迁出
564, 上海, 苏州, 2017-09-05,31.8,62,38,0,迁出
565, 上海, 广州, 2017-09-05,31.4,6,21,73,迁出
566, 上海, 长春, 2017-09-05,25,0,32,68,迁出
567, 上海, 西安, 2017-09-05,23.3,2,38,60,迁出
568, 上海, 香港, 2017-09-05,18.7,0,36,64,迁出
569, 上海, 沈阳, 2017-09-05,18.3,16,13,71,迁出
570, 上海, 杭州, 2017-09-05,17.7,29,71,0,迁出
571, 武汉, 北京, 2017-09-05,30.8,10,72,18,迁出
572, 武汉, 沈阳, 2017-09-05,19.2,0,46,54,迁出
573, 武汉, 昆明, 2017-09-05,18.5,0,37,63,迁出
574, 武汉, 广州, 2017-09-05,18.4,14,76,10,迁出
575, 武汉, 深圳, 2017-09-05,18.3,16,71,13,迁出
576, 武汉, 孝感, 2017-09-05,17.9,43,57,0,迁出
577, 武汉, 黄冈, 2017-09-05,17.1,43,57,0,迁出
578, 武汉, 成都, 2017-09-05,16.1,20,49,31,迁出
579, 武汉, 上海, 2017-09-05,16,18,57,25,迁出
580, 武汉, 重庆, 2017-09-05,14.5,22,66,12,迁出
581, 南京, 成都, 2017-09-05,24.1,0,45,55,迁出
582, 南京, 北京, 2017-09-05,22.2,13,76,11,迁出
583, 南京, 重庆, 2017-09-05,18.4,7,38,55,迁出
584, 南京, 上海, 2017-09-05,17,20,79,1,迁出
585, 南京, 深圳, 2017-09-05,16.8,14,14,72,迁出
586, 南京, 南宁, 2017-09-05,16.4,0,36,64,迁出
587, 南京, 广州, 2017-09-05,15.9,15,19,66,迁出
588, 南京, 镇江, 2017-09-05,15.9,38,62,0,迁出
589, 南京, 贵阳, 2017-09-05,15.4,0,25,75,迁出
590, 南京, 兰州, 2017-09-05,15.4,0,36,64,迁出
591, 天津, 重庆, 2017-09-05,22.7,0,27,73,迁出
592, 天津, 北京, 2017-09-05,20.5,29,71,0,迁出
593, 天津, 上海, 2017-09-05,17.2,16,45,39,迁出
594, 天津, 福州, 2017-09-05,16.6,0,40,60,迁出
595, 天津, 哈尔滨, 2017-09-05,14.7,8,56,36,迁出
596, 天津, 长沙, 2017-09-05,14.4,0,42,58,迁出
597, 天津, 廊坊, 2017-09-05,13.9,59,41,0,迁出
598, 天津, 唐山, 2017-09-05,13.1,37,63,0,迁出
599, 天津, 沧州, 2017-09-05,12.4,44,56,0,迁出
600, 天津, 武汉, 2017-09-05,12.3,19,47,34,迁出
601, 北京, 重庆, 2017-09-06,44.5,0,31,69,迁出
602, 北京, 上海, 2017-09-06,44,16,46,38,迁出
603, 北京, 长沙, 2017-09-06,33,0,53,47,迁出
604, 北京, 廊坊, 2017-09-06,30.6,52,48,0,迁出
605, 北京, 武汉, 2017-09-06,30.1,15,66,19,迁出
606, 北京, 杭州, 2017-09-06,28,14,49,37,迁出
607, 北京, 南京, 2017-09-06,23.5,14,74,12,迁出
608, 北京, 保定, 2017-09-06,22.6,36,64,0,迁出
609, 北京, 天津, 2017-09-06,21.8,28,72,0,迁出
610, 北京, 哈尔滨, 2017-09-06,20.7,10,49,41,迁出
611, 杭州, 北京, 2017-09-06,27.3,15,47,38,迁出
612, 杭州, 重庆, 2017-09-06,20.5,7,34,59,迁出
613, 杭州, 嘉兴, 2017-09-06,20.3,55,45,0,迁出
614, 杭州, 南宁, 2017-09-06,18.3,0,34,66,迁出
615, 杭州, 上海, 2017-09-06,18.3,29,71,0,迁出
616, 杭州, 绍兴, 2017-09-06,18.3,47,53,0,迁出
617, 杭州, 广州, 2017-09-06,17.1,14,20,66,迁出
618, 杭州, 深圳, 2017-09-06,16.9,11,14,75,迁出
619, 杭州, 贵阳, 2017-09-06,16.5,0,30,70,迁出
620, 杭州, 湖州, 2017-09-06,14.5,53,47,0,迁出
621, 广州, 佛山, 2017-09-06,38.4,41,59,0,迁出
622, 广州, 上海, 2017-09-06,34.1,5,26,69,迁出
623, 广州, 成都, 2017-09-06,29,0,27,73,迁出
624, 广州, 东莞, 2017-09-06,25.9,56,44,0,迁出
625, 广州, 深圳, 2017-09-06,23.4,41,59,0,迁出
626, 广州, 郑州, 2017-09-06,21.6,0,68,32,迁出
627, 广州, 西安, 2017-09-06,20.1,0,41,59,迁出
628, 广州, 杭州, 2017-09-06,19.5,12,19,69,迁出
629, 广州, 南京, 2017-09-06,19,14,23,63,迁出
630, 广州, 重庆, 2017-09-06,18.9,23,14,63,迁出
631, 重庆, 上海, 2017-09-06,45.1,0,38,62,迁出
632, 重庆, 北京, 2017-09-06,44.9,0,27,73,迁出
633, 重庆, 天津, 2017-09-06,26.5,0,28,72,迁出
634, 重庆, 南京, 2017-09-06,23.6,6,47,47,迁出
635, 重庆, 杭州, 2017-09-06,23.3,2,41,57,迁出
636, 重庆, 成都, 2017-09-06,22.9,33,67,0,迁出
637, 重庆, 宁波, 2017-09-06,21.1,0,41,59,迁出
638, 重庆, 苏州, 2017-09-06,20.7,5,58,37,迁出
639, 重庆, 深圳, 2017-09-06,20.3,17,11,72,迁出
640, 重庆, 青岛, 2017-09-06,20.2,0,52,48,迁出
641, 西安, 咸阳, 2017-09-06,28.5,40,60,0,迁出
642, 西安, 上海, 2017-09-06,25.9,1,46,53,迁出
643, 西安, 深圳, 2017-09-06,21.8,0,43,57,迁出
644, 西安, 北京, 2017-09-06,20.7,17,59,24,迁出
645, 西安, 渭南, 2017-09-06,19.8,34,66,0,迁出
646, 西安, 广州, 2017-09-06,18.8,0,45,55,迁出
647, 西安, 厦门, 2017-09-06,15.1,0,51,49,迁出
648, 西安, 宝鸡, 2017-09-06,14.2,27,73,0,迁出
649, 西安, 杭州, 2017-09-06,14,14,26,60,迁出
650, 西安, 延安, 2017-09-06,12.8,33,67,0,迁出
651, 深圳, 东莞, 2017-09-06,37.3,69,31,0,迁出
652, 深圳, 上海, 2017-09-06,36.9,2,26,72,迁出
653, 深圳, 成都, 2017-09-06,31.4,0,23,77,迁出
654, 深圳, 惠州, 2017-09-06,25.4,60,40,0,迁出
655, 深圳, 西安, 2017-09-06,23.3,0,36,64,迁出
656, 深圳, 广州, 2017-09-06,22.8,40,60,0,迁出
657, 深圳, 郑州, 2017-09-06,22.4,0,39,61,迁出
658, 深圳, 重庆, 2017-09-06,21.8,17,11,72,迁出
659, 深圳, 南京, 2017-09-06,19.2,12,11,77,迁出
660, 深圳, 苏州, 2017-09-06,17.9,15,21,64,迁出
661, 成都, 深圳, 2017-09-06,33.2,0,20,80,迁出
662, 成都, 南京, 2017-09-06,31,0,47,53,迁出
663, 成都, 广州, 2017-09-06,28.2,0,23,77,迁出
664, 成都, 重庆, 2017-09-06,22.7,32,68,0,迁出
665, 成都, 三亚, 2017-09-06,21.5,0,15,85,迁出
666, 成都, 济南, 2017-09-06,20.8,0,29,71,迁出
667, 成都, 武汉, 2017-09-06,19.7,15,58,27,迁出
668, 成都, 德阳, 2017-09-06,19.6,47,53,0,迁出
669, 成都, 合肥, 2017-09-06,19.1,0,60,40,迁出
670, 成都, 眉山, 2017-09-06,19,53,47,0,迁出
671, 哈尔滨, 北京, 2017-09-06,22.6,11,53,36,迁出
672, 哈尔滨, 天津, 2017-09-06,15,9,60,31,迁出
673, 哈尔滨, 绥化, 2017-09-06,14.2,42,58,0,迁出
674, 哈尔滨, 济南, 2017-09-06,13.5,0,30,70,迁出
675, 哈尔滨, 青岛, 2017-09-06,11.9,13,24,63,迁出
676, 哈尔滨, 秦皇岛, 2017-09-06,11.8,6,92,2,迁出
677, 哈尔滨, 石家庄, 2017-09-06,11.5,0,45,55,迁出
678, 哈尔滨, 齐齐哈尔, 2017-09-06,11.4,22,78,0,迁出
679, 哈尔滨, 徐州, 2017-09-06,10.8,0,40,60,迁出
680, 哈尔滨, 沈阳, 2017-09-06,10.8,16,84,0,迁出
681, 上海, 重庆, 2017-09-06,44.9,0,35,65,迁出
682, 上海, 北京, 2017-09-06,43.1,17,40,43,迁出
683, 上海, 深圳, 2017-09-06,37.3,3,25,72,迁出
684, 上海, 广州, 2017-09-06,33,5,24,71,迁出
685, 上海, 苏州, 2017-09-06,32.3,62,38,0,迁出
686, 上海, 长春, 2017-09-06,26.1,0,24,76,迁出
687, 上海, 西安, 2017-09-06,23.2,1,39,60,迁出
688, 上海, 沈阳, 2017-09-06,20.5,16,16,68,迁出
689, 上海, 香港, 2017-09-06,18.3,0,35,65,迁出
690, 上海, 杭州, 2017-09-06,18.1,28,72,0,迁出
691, 武汉, 北京, 2017-09-06,30.1,11,71,18,迁出
692, 武汉, 昆明, 2017-09-06,20.4,0,38,62,迁出
693, 武汉, 沈阳, 2017-09-06,18.5,0,37,63,迁出
694, 武汉, 广州, 2017-09-06,18.4,14,75,11,迁出
695, 武汉, 成都, 2017-09-06,17.4,19,47,34,迁出
696, 武汉, 孝感, 2017-09-06,17.4,44,56,0,迁出
697, 武汉, 深圳, 2017-09-06,17.3,15,67,18,迁出
698, 武汉, 黄冈, 2017-09-06,16.5,44,56,0,迁出
699, 武汉, 上海, 2017-09-06,16,17,60,23,迁出
700, 武汉, 三亚, 2017-09-06,15.2,0,15,85,迁出
701, 南京, 成都, 2017-09-06,25.6,0,44,56,迁出
702, 南京, 北京, 2017-09-06,22.8,13,77,10,迁出
703, 南京, 重庆, 2017-09-06,18.8,6,41,53,迁出
704, 南京, 深圳, 2017-09-06,17.6,15,13,72,迁出
705, 南京, 上海, 2017-09-06,17.6,21,78,1,迁出
706, 南京, 镇江, 2017-09-06,16.1,39,61,0,迁出
707, 南京, 南宁, 2017-09-06,16,0,37,63,迁出
708, 南京, 广州, 2017-09-06,16,12,16,72,迁出
709, 南京, 贵阳, 2017-09-06,15.1,0,27,73,迁出
710, 南京, 苏州, 2017-09-06,15,29,71,0,迁出
711, 天津, 重庆, 2017-09-06,25.2,1,30,69,迁出
712, 天津, 北京, 2017-09-06,20.5,28,72,0,迁出
713, 天津, 上海, 2017-09-06,18,17,45,38,迁出
714, 天津, 福州, 2017-09-06,17.9,0,39,61,迁出
715, 天津, 长沙, 2017-09-06,17,0,40,60,迁出
716, 天津, 哈尔滨, 2017-09-06,14.6,9,55,36,迁出
717, 天津, 廊坊, 2017-09-06,14.3,58,42,0,迁出
718, 天津, 唐山, 2017-09-06,13.4,37,63,0,迁出
719, 天津, 南昌, 2017-09-06,13.4,23,19,58,迁出
720, 天津, 武汉, 2017-09-06,13,20,50,30,迁出
721, 北京, 上海, 2017-09-07,43.1,15,44,41,迁出
722, 北京, 重庆, 2017-09-07,42.5,1,32,67,迁出
723, 北京, 杭州, 2017-09-07,37.7,15,63,22,迁出
724, 北京, 长沙, 2017-09-07,32.1,0,52,48,迁出
725, 北京, 廊坊, 2017-09-07,30.7,52,48,0,迁出
726, 北京, 武汉, 2017-09-07,29.4,13,67,20,迁出
727, 北京, 南京, 2017-09-07,24.3,13,73,14,迁出
728, 北京, 保定, 2017-09-07,23.1,34,66,0,迁出
729, 北京, 天津, 2017-09-07,22.2,28,72,0,迁出
730, 北京, 哈尔滨, 2017-09-07,21.3,11,50,39,迁出
731, 杭州, 北京, 2017-09-07,27.7,15,48,37,迁出
732, 杭州, 重庆, 2017-09-07,23.6,3,38,59,迁出
733, 杭州, 嘉兴, 2017-09-07,20.4,56,44,0,迁出
734, 杭州, 贵阳, 2017-09-07,19,0,29,71,迁出
735, 杭州, 上海, 2017-09-07,18.8,29,71,0,迁出
736, 杭州, 绍兴, 2017-09-07,18.6,47,53,0,迁出
737, 杭州, 深圳, 2017-09-07,17.1,11,14,75,迁出
738, 杭州, 广州, 2017-09-07,16.7,12,14,74,迁出
739, 杭州, 南宁, 2017-09-07,16.7,0,33,67,迁出
740, 杭州, 宁波, 2017-09-07,14.8,35,65,0,迁出
741, 广州, 佛山, 2017-09-07,38.7,41,59,0,迁出
742, 广州, 上海, 2017-09-07,32.8,5,26,69,迁出
743, 广州, 成都, 2017-09-07,27.3,0,28,72,迁出
744, 广州, 东莞, 2017-09-07,26,56,44,0,迁出
745, 广州, 深圳, 2017-09-07,23.2,41,59,0,迁出
746, 广州, 郑州, 2017-09-07,21.2,0,62,38,迁出
747, 广州, 杭州, 2017-09-07,20.7,15,39,46,迁出
748, 广州, 西安, 2017-09-07,20.4,0,41,59,迁出
749, 广州, 武汉, 2017-09-07,17.9,17,69,14,迁出
750, 广州, 南京, 2017-09-07,17.8,14,15,71,迁出
751, 重庆, 上海, 2017-09-07,47.2,0,33,67,迁出
752, 重庆, 北京, 2017-09-07,43.6,1,30,69,迁出
753, 重庆, 天津, 2017-09-07,28.7,0,30,70,迁出
754, 重庆, 苏州, 2017-09-07,24.2,2,66,32,迁出
755, 重庆, 南京, 2017-09-07,23.8,6,43,51,迁出
756, 重庆, 拉萨, 2017-09-07,23.4,0,28,72,迁出
757, 重庆, 成都, 2017-09-07,22.5,33,67,0,迁出
758, 重庆, 杭州, 2017-09-07,21.5,4,41,55,迁出
759, 重庆, 青岛, 2017-09-07,20.1,0,40,60,迁出
760, 重庆, 宁波, 2017-09-07,19.9,0,52,48,迁出
761, 西安, 咸阳, 2017-09-07,28,40,60,0,迁出
762, 西安, 上海, 2017-09-07,24.3,1,44,55,迁出
763, 西安, 深圳, 2017-09-07,21.4,0,36,64,迁出
764, 西安, 渭南, 2017-09-07,20.2,35,65,0,迁出
765, 西安, 北京, 2017-09-07,20.1,17,62,21,迁出
766, 西安, 广州, 2017-09-07,18.5,0,46,54,迁出
767, 西安, 厦门, 2017-09-07,14.9,0,54,46,迁出
768, 西安, 福州, 2017-09-07,14.4,0,44,56,迁出
769, 西安, 宝鸡, 2017-09-07,14.2,30,70,0,迁出
770, 西安, 杭州, 2017-09-07,13.3,17,29,54,迁出
771, 深圳, 东莞, 2017-09-07,37.2,69,31,0,迁出
772, 深圳, 上海, 2017-09-07,35.7,2,23,75,迁出
773, 深圳, 成都, 2017-09-07,31.1,0,24,76,迁出
774, 深圳, 惠州, 2017-09-07,24.9,60,40,0,迁出
775, 深圳, 郑州, 2017-09-07,23.8,0,40,60,迁出
776, 深圳, 广州, 2017-09-07,23.3,41,59,0,迁出
777, 深圳, 西安, 2017-09-07,22.7,0,32,68,迁出
778, 深圳, 重庆, 2017-09-07,20.1,17,10,73,迁出
779, 深圳, 杭州, 2017-09-07,18.3,10,21,69,迁出
780, 深圳, 武汉, 2017-09-07,18.1,16,64,20,迁出
781, 成都, 南京, 2017-09-07,30.6,0,46,54,迁出
782, 成都, 深圳, 2017-09-07,30.5,0,21,79,迁出
783, 成都, 广州, 2017-09-07,26,0,24,76,迁出
784, 成都, 三亚, 2017-09-07,23.7,0,21,79,迁出
785, 成都, 重庆, 2017-09-07,22.7,31,69,0,迁出
786, 成都, 济南, 2017-09-07,21.1,0,30,70,迁出
787, 成都, 德阳, 2017-09-07,20,47,53,0,迁出
788, 成都, 武汉, 2017-09-07,19.5,15,58,27,迁出
789, 成都, 合肥, 2017-09-07,18.4,0,50,50,迁出
790, 成都, 眉山, 2017-09-07,18.2,57,43,0,迁出
791, 哈尔滨, 北京, 2017-09-07,21.4,11,51,38,迁出
792, 哈尔滨, 天津, 2017-09-07,15.7,7,61,32,迁出
793, 哈尔滨, 济南, 2017-09-07,15.4,0,35,65,迁出
794, 哈尔滨, 绥化, 2017-09-07,14.7,43,57,0,迁出
795, 哈尔滨, 太原, 2017-09-07,12.5,0,33,67,迁出
796, 哈尔滨, 青岛, 2017-09-07,12.1,10,24,66,迁出
797, 哈尔滨, 沈阳, 2017-09-07,11.6,14,86,0,迁出
798, 哈尔滨, 齐齐哈尔, 2017-09-07,11.6,22,78,0,迁出
799, 哈尔滨, 秦皇岛, 2017-09-07,11.4,5,95,0,迁出
800, 哈尔滨, 石家庄, 2017-09-07,11.2,0,41,59,迁出
801, 上海, 重庆, 2017-09-07,43.8,0,34,66,迁出
802, 上海, 北京, 2017-09-07,42.6,15,44,41,迁出
803, 上海, 深圳, 2017-09-07,35.5,2,22,76,迁出
804, 上海, 广州, 2017-09-07,32.8,4,21,75,迁出
805, 上海, 苏州, 2017-09-07,32.6,61,39,0,迁出
806, 上海, 长春, 2017-09-07,24.7,0,21,79,迁出
807, 上海, 西安, 2017-09-07,23.9,1,40,59,迁出
808, 上海, 香港, 2017-09-07,19.7,0,33,67,迁出
809, 上海, 沈阳, 2017-09-07,18.4,12,16,72,迁出
810, 上海, 杭州, 2017-09-07,18.1,29,71,0,迁出
811, 武汉, 北京, 2017-09-07,29.8,13,67,20,迁出
812, 武汉, 昆明, 2017-09-07,19.8,0,35,65,迁出
813, 武汉, 广州, 2017-09-07,19.1,14,72,14,迁出
814, 武汉, 沈阳, 2017-09-07,18.9,0,52,48,迁出
815, 武汉, 孝感, 2017-09-07,18.1,43,57,0,迁出
816, 武汉, 成都, 2017-09-07,17.5,18,50,32,迁出
817, 武汉, 黄冈, 2017-09-07,17.1,44,56,0,迁出
818, 武汉, 上海, 2017-09-07,16.6,15,63,22,迁出
819, 武汉, 深圳, 2017-09-07,16.3,18,66,16,迁出
820, 武汉, 重庆, 2017-09-07,14.9,21,69,10,迁出
821, 南京, 成都, 2017-09-07,25,0,49,51,迁出
822, 南京, 北京, 2017-09-07,21.5,14,76,10,迁出
823, 南京, 重庆, 2017-09-07,19.6,7,39,54,迁出
824, 南京, 南宁, 2017-09-07,18.3,0,38,62,迁出
825, 南京, 上海, 2017-09-07,18.1,21,78,1,迁出
826, 南京, 广州, 2017-09-07,16.7,15,18,67,迁出
827, 南京, 镇江, 2017-09-07,16.6,37,63,0,迁出
828, 南京, 长春, 2017-09-07,16.1,0,24,76,迁出
829, 南京, 深圳, 2017-09-07,16,12,14,74,迁出
830, 南京, 贵阳, 2017-09-07,15.9,0,28,72,迁出
831, 天津, 重庆, 2017-09-07,23.9,1,32,67,迁出
832, 天津, 北京, 2017-09-07,21.1,29,71,0,迁出
833, 天津, 福州, 2017-09-07,18.2,0,39,61,迁出
834, 天津, 上海, 2017-09-07,18,17,52,31,迁出
835, 天津, 长沙, 2017-09-07,15.4,0,38,62,迁出
836, 天津, 哈尔滨, 2017-09-07,14.8,9,59,32,迁出
837, 天津, 廊坊, 2017-09-07,14.6,57,43,0,迁出
838, 天津, 武汉, 2017-09-07,13.5,22,46,32,迁出
